#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
166650,-865889.2213143809,170388.61126094533,-695500.6100534356,298.4300096667872,657.8755470300682,101
169983,-865004.9242320098,170153.21842591482,-694851.7058060949,298.0177269120082,658.2595474517461,101
173316,-864222.220042022,171276.42412102176,-692945.7959210002,299.98498448848557,657.1219529750683,101
176649,-865171.7708378918,169304.5818015436,-695867.1890363483,296.5313679697028,655.1360877012447,101
179982,-863590.450610117,170179.1537231275,-693411.2968869896,298.06315172614694,657.5012843866612,101
183315,-864619.223260886,170454.79025991913,-694164.4330009669,298.5459199917634,657.8752799579806,101
186648,-864845.6703206496,171567.14840152382,-693278.5219191258,300.4941784375326,658.500563795114,101
189981,-865545.8753306717,169919.6719264047,-695626.203404267,297.60867795274584,657.9230214876219,101
193314,-864231.6595009528,169839.89730967875,-694391.7621912741,297.46895535353855,656.7198113532219,101
196647,-863943.2966003679,170581.84742219513,-693361.4491781727,298.7684564035908,658.139735341308,101
199980,-863566.0762434853,170601.65236533666,-692964.4238781487,298.8031441055999,659.3049117061031,101
203313,-863831.0889961896,169864.05726570822,-693967.0317304814,297.511270716391,658.683627591784,101
206646,-865174.0051090578,169025.72604844416,-696148.2790606136,296.0429613533377,657.4938153966792,101
209979,-863839.3792311978,169398.43539824977,-694440.943832948,296.6957494360756,658.5405813635577,101
213312,-862496.5280203493,170583.35184245039,-691913.1761778989,298.77109134584424,658.8639928405281,101
216645,-864309.0780799957,170491.64850603536,-693817.4295739604,298.6104759891588,659.2702097473375,101
219978,-865767.3364891782,169882.53740658308,-695884.7990825952,297.5436380711051,656.3540058344099,101
223311,-864063.809338293,170407.8235855471,-693655.985752746,298.4636594170505,657.5891823795823,101
226644,-865618.4767392818,169192.1737098901,-696426.3030293917,296.33448891992055,658.8022465640727,101
229977,-863576.967262554,169690.26496492972,-693886.7022976242,297.20687925725815,659.3888416886846,101
233310,-863527.5374647798,170165.18626739475,-693362.351197385,298.0386881900074,658.4844607597936,101
236643,-864482.2149976362,170698.55544463126,-693783.6595530049,298.97286663973307,658.0136486838577,101
239976,-866394.9300464299,170170.2881358568,-696224.641910573,298.0476239436542,655.590970367119,101
243309,-863723.6481843265,169938.29511245986,-693785.3530718666,297.6412958463558,658.4692415936879,101
246642,-864822.8193763169,170134.0860353324,-694688.7333409844,297.98421716353255,655.810505214488,101
249975,-866158.0198601652,170426.9572621195,-695731.0625980457,298.49717141789495,658.3838010205359,101
253308,-864750.8669403298,170446.53609630954,-694304.3308440202,298.5314630975639,657.3757253979358,101
256641,-865874.9837059127,170394.83635024034,-695480.1473556724,298.440912704524,656.3680434553974,101
259974,-862991.1258608,170259.89166544809,-692731.234195352,298.2045615582296,657.6486116851227,101
263307,-865796.9008094259,169865.87323072006,-695931.0275787058,297.51445131896776,655.6630893237915,101
266640,-864770.311134507,170068.66681981715,-694701.6443146898,297.86963757412144,659.0315015222695,101
269973,-864466.7072571339,170472.80548373034,-693993.9017734036,298.5774730596377,658.1863359621259,101
273306,-864801.749325892,170185.5981811614,-694616.1511447306,298.0744389809647,658.2835745165747,101
276639,-866579.9985949155,171126.88639754162,-695453.1121973739,299.72307411822385,657.700343181909,101
279972,-865023.1096361801,171425.53388972988,-693597.5757464502,300.2461453101371,654.6141751334276,101
283305,-865223.8849184643,171009.97874923295,-694213.9061692314,299.51831424397704,654.3730936846725,101
286638,-863790.0092764087,169012.1718882207,-694777.837388188,296.01922169059515,657.4589844215348,101
289971,-864832.6667217314,169666.28402752936,-695166.382694202,297.1648774396058,656.1041423858142,101
293304,-864222.5425996119,169996.70684654766,-694225.8357530643,297.74360206412166,658.9308025285611,101
296637,-864049.2297012815,169480.2238698539,-694569.0058314276,296.83899923540673,659.7319003582638,100
299970,-861590.8454157626,169214.1446703532,-692376.7007454094,296.372970329534,659.474566902562,101
303303,-864823.0567110553,170730.46333047422,-694092.5933805811,299.02875224505664,657.6238160006851,100
306636,-864815.3732549297,170861.8512533337,-693953.5220015959,299.2588738406192,659.0917980503389,100
309969,-864890.2761127027,169800.7410002458,-695089.5351124569,297.40037437435154,659.5530682025077,100
313302,-865551.9441807233,170762.22991612734,-694789.7142645959,299.0843903677773,655.316649955304,100
316635,-866040.7370427847,169199.97576065396,-696840.7612821307,296.3481539534439,657.2907838462123,100
319968,-864565.1531197503,169032.768926205,-695532.3841935453,296.0552967204887,655.3562775925175,100
323301,-864926.4478803417,171024.45763094584,-693901.9902493958,299.54367352578333,655.7929846779816,100
326634,-864586.0175005011,170774.06229608256,-693811.9552044186,299.1051143894022,659.6921918131948,100
329967,-863018.4114428693,170119.32839330178,-692899.0830495675,297.95836964226186,659.017690496915,100
333300,-865064.9445492188,171324.8110464107,-693740.133502808,300.0697325858185,656.6808406357853,100
336633,-865661.5355712622,170058.73993353616,-695602.7956377261,297.85225096156046,656.8735158410509,100
339966,-865406.1089837756,169909.86461817462,-695496.244365601,297.5915007771808,659.0937633905568,100
343299,-866132.1380284987,170549.44843689626,-695582.6895916024,298.71171065383453,658.8832588840481,100
346632,-864165.9809601875,170382.98628832106,-693782.9946718664,298.4201577135246,657.1546829518026,100
349965,-866096.8552994449,170431.39955410478,-695665.4557453401,298.50495194518663,656.5905231560141,100
353298,-865534.2579084281,170094.7293163261,-695439.528592102,297.91528517361496,657.3221680827601,100
356631,-863532.5596963642,170425.08711556956,-693107.4725807947,298.4938959181485,658.2409397548784,100
359964,-864700.7083591484,170620.15916577948,-694080.5491933689,298.8355581536644,657.7401464641011,100
363297,-864704.0435920805,169532.22874121455,-695171.8148508659,296.93008404528945,656.8382235013192,100
366630,-863591.8764078049,171452.54500477554,-692139.3314030294,300.29345438358126,658.3691597763559,100
369963,-862285.4325327473,168708.10693086765,-693577.3256018796,295.48666198786225,657.264010207765,100
373296,-863499.1752217226,170884.0131260092,-692615.1620957134,299.2976896266499,659.0502156902363,100
376629,-865749.7547683697,170034.80751015875,-695714.947258211,297.81033411461266,657.4596021689475,100
379962,-864783.9479694283,169634.39736055298,-695149.5506088752,297.1090289984243,656.2022438015082,100
383295,-865694.8382361969,170412.49255718302,-695282.3456790139,298.4718369662431,656.1830966983055,100
386628,-865177.7980658282,170953.46771115542,-694224.3303546727,299.4193370323257,658.00224664355,100
389961,-863440.2277529482,169915.18192511544,-693525.0458278328,297.60081386418824,656.5737878022504,100
393294,-862258.978224773,169011.13152755826,-693247.8466972148,296.0173995333497,657.634576723917,100
396627,-865020.1701607611,168883.88155559293,-696136.2886051682,295.794525421737,656.5816586477926,100
399960,-865357.014067838,170471.5568076088,-694885.4572602292,298.5752860447647,657.7325061337513,100
403293,-863493.9413999123,169889.59947427595,-693604.3419256364,297.5560070487865,657.0232198199681,100
406626,-864795.1371069336,170272.3296373476,-694522.807469586,298.22634625408887,658.5738711406888,100
409959,-863960.0089897271,170341.79236874444,-693618.2166209826,298.3480079276528,658.6602469587218,100
413292,-864658.0476998389,170677.91997967806,-693980.1277201609,298.9367243062761,658.0366133807327,100
416625,-865040.1688738195,169712.44342394627,-695327.7254498733,297.2457240937159,656.8894790770184,100
419958,-862850.779439223,170482.6552500893,-692368.1241891338,298.5947245992093,658.2107576049877,100
423291,-864646.104951066,170180.27043162653,-694465.8345194394,298.06510760409964,657.2746352691577,100
426624,-864358.3861779673,170198.75280674917,-694159.6333712181,298.09747887202474,656.928152725929,100
429957,-864474.704636029,170100.2485683172,-694374.4560677118,297.92495196069,656.850390568611,100
433290,-863449.1296275295,171036.90051629258,-692412.229111237,299.5654668273827,658.7124260961745,100
436623,-865965.4624992134,170029.93166582217,-695935.5308333912,297.8017942347361,656.0978952800816,100
439956,-864565.2689840803,170286.32387402735,-694278.9451100529,298.2508566961701,656.4315203198254,100
443289,-864861.7011822117,169963.899348079,-694897.8018341328,297.6861408170776,655.8266208991971,100
446622,-864007.8080373025,170335.62981702667,-693672.1782202758,298.33721442241153,657.3153017395247,100
449955,-864738.982675788,169326.54307319736,-695412.4396025906,296.56983240968754,657.2571431394666,100
453288,-864425.4575810228,169982.64623256918,-694442.8113484536,297.71897536439997,658.1176308328207,100
456621,-864026.8100851588,169802.99266136135,-694223.8174237974,297.4043180842246,659.1004975120067,100
459954,-863600.2220077496,170031.7346073885,-693568.4874003611,297.80495202717947,660.2162521061002,100
463287,-865262.1801575655,169061.256067331,-696200.9240902346,296.1051910047293,658.0870709412037,100
466620,-867068.0907757413,170425.05669004034,-696643.034085701,298.4938426288417,658.6146184339141,100
469953,-865452.1674300069,170021.92518716215,-695430.2422428448,297.7877711525229,658.2604818182657,100
473286,-863896.9096304858,168964.8900776979,-694932.0195527879,295.93640916535094,657.7125433587728,100
476619,-863819.0533170961,170239.9567495527,-693579.0965675435,298.1696462132465,657.1447770458138,100
479952,-864455.3943180302,169763.12758057262,-694692.2667374576,297.33449571548107,656.1754415651621,100
483285,-865035.8367976015,170850.1790228272,-694185.6577747744,299.23843031544976,658.340250974293,100
486618,-865298.2826748826,170472.41460940888,-694825.8680654736,298.5767884562087,658.6226082372058,100
489951,-866135.8441540543,169961.97906683167,-696173.8650872227,297.6827775080691,657.0023159763459,100
493284,-864943.8041313449,169716.87146478822,-695226.9326665567,297.253479660602,656.6316865285498,100
496617,-866422.542797707,170689.88062209182,-695732.6621756152,298.95767297534934,658.7931575264331,100
499950,-865305.1925461376,169448.7399979097,-695856.452548228,296.78385627638426,658.2226922245554,100
503283,-864964.3763333336,169929.554651271,-695034.8216820626,297.6259872180515,658.6784921598244,100
506616,-863651.1453384748,170553.23503331022,-693097.9103051645,298.71834275204844,658.7446553681419,100
509949,-861615.9768152051,170632.49987536672,-690983.4769398384,298.8571724978049,659.0086899737698,100
513282,-864812.3173645642,168630.3184756188,-696181.9988889453,295.3504180847042,657.0401945807643,100
516615,-865434.7242632164,170086.51068629848,-695348.2135769179,297.90089051530754,658.3213637571923,100
519948,-865095.26648199,170018.75604613236,-695076.5104358576,297.78222050696536,656.705184769427,100
523281,-867123.9347596401,169782.6699353914,-697341.2648242487,297.3687235027394,655.4541020598429,100
526614,-865461.9601389067,169711.0444588514,-695750.9156800553,297.2432738526834,657.1575335110952,100
529947,-864147.5055452874,170031.87907732127,-694115.6264679661,297.8052050614821,659.6938412157692,100
533280,-863501.7247011,170591.2485767001,-692910.4761243999,298.7849222143573,659.7325902909728,100
536613,-864153.9051773418,170174.34167752578,-693979.563499816,298.05472358764155,658.0561784768935,100
539946,-866428.6435188288,170686.67268490844,-695741.9708339204,298.9520543796136,657.7147528865067,100
543279,-865112.3077903949,170316.50512096338,-694795.8026694315,298.3037181506313,657.2468564941486,100
546612,-865579.5492813531,169105.03109699697,-696474.5181843562,296.18186151944093,654.9621816046244,100
549945,-864235.1778471619,170257.93436445494,-693977.243482707,298.20113341036233,658.0187481306878,100
553278,-863578.3113140287,170364.90490287985,-693213.4064111488,298.3884887657465,659.8931554559197,100
556611,-865512.0029236218,170090.9995997466,-695421.0033238751,297.9087526985474,657.0490139417485,100
559944,-864067.1075018756,169423.16122127778,-694643.9462805978,296.73905589623547,657.9597765556898,100
563277,-863631.9156677136,170828.26280533147,-692803.6528623821,299.20004478633075,656.3431924379531,100
566610,-864934.5219071433,170050.76674161712,-694883.7551655262,297.8382861799717,657.2175358280277,100
569943,-865299.1064148918,170956.9569261683,-694342.1494887235,299.42544827686436,657.2744347903638,100
573276,-863064.6952129016,170584.3082858312,-692480.3869270703,298.7727665247501,658.7721875406851,100
576609,-864146.7805881547,169055.74419852847,-695091.0363896262,296.0955371490646,659.2423076670967,100
579942,-864579.1473400407,169391.30329546373,-695187.8440445769,296.68325779424794,657.9543091671225,100
583275,-863481.9301757701,170349.513398352,-693132.4167774181,298.36153105530417,658.3961255066747,100
586608,-865206.713600154,169915.11765731656,-695291.5959428374,297.6007013012669,657.3967333006143,99.9
589941,-864551.2018539514,169040.65544554335,-695510.5464084081,296.06910969792284,656.0993479941112,99.9
593274,-865495.1207583509,169992.9241509764,-695502.1966073746,297.7369767981045,655.8716781671484,99.9
596607,-866124.4393450757,170510.2083572115,-695614.2309878643,298.64298295382576,658.7386014912855,99.9
599940,-864971.457525136,169708.93769516028,-695262.5198299757,297.2395839258505,660.5293158921407,99.9
603273,-866841.8597008148,170666.03238281503,-696175.8273179998,298.9159035740658,655.0559734684222,99.9
606606,-865573.7329359232,170195.74216831883,-695377.9907676043,298.0922058385208,657.7367757889413,99.9
609939,-867245.5904072812,170816.21050189267,-696429.3799053885,299.1789355760078,657.0028286926155,99.9
613272,-864265.3910842799,170287.0771902519,-693978.313894028,298.252176104589,659.0549163263361,99.9
616605,-865071.3403252987,170217.59029106682,-694853.7500342319,298.13047210194435,656.6267393001477,99.9
619938,-865087.4367539352,169820.98975098503,-695266.4470029501,297.43583939066997,657.0922882267587,99.9
623271,-863862.4009767482,169704.1975043884,-694158.2034723598,297.23128163869995,657.1656333032793,99.9
626604,-865256.2107362244,170774.3210312556,-694481.8897049688,299.105567555489,656.5761133758461,99.9
629937,-863763.2801389955,170285.66633221967,-693477.6138067758,298.24970503347055,658.4511044322296,99.9
633270,-864567.844654208,170319.57260109647,-694248.2720531116,298.30909074049515,657.447285115802,99.9
636603,-864281.6001854008,169559.17626632942,-694722.4239190714,296.97728174307576,655.7040623299321,99.9
639936,-864416.8108144868,170878.41310531425,-693538.3977091726,299.2878813758651,657.0753073247112,99.9
643269,-863915.7120411908,170351.6903106962,-693564.0217304947,298.3653438451797,658.2543537894308,99.9
646602,-864363.9082657145,170780.30194710632,-693583.6063186082,299.1160429315246,655.559875893971,99.9
649935,-866787.3557829987,168408.60265795857,-698378.7531250401,294.96209017289146,656.5562912306281,99.9
653268,-864260.5114786876,169619.6473796124,-694640.8640990752,297.08319489529913,658.8318662014664,99.9
656601,-863817.8906084318,171166.4895023979,-692651.4011060339,299.7924376447978,659.9512384901965,99.9
659934,-863833.9679130996,169715.52031430247,-694118.447598797,297.25111316527386,657.293403899759,99.9
663267,-863126.6004413664,170339.41677556362,-692787.1836658028,298.34384715487187,660.5787096781294,99.9
666600,-865011.9171554679,170348.0749036985,-694663.8422517694,298.35901157955885,657.814380656741,99.9
