#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
259974,-953787.2551389616,185797.24716707028,-767990.0079718913,296.8125183760784,719.5872270175603,89.7
263307,-954604.6519883713,186460.1456656435,-768144.5063227278,297.8715037797336,720.7296907147306,89.7
266640,-954144.1181930806,187087.82487364643,-767056.2933194342,298.874226098284,718.413002768529,89.7
269973,-952846.5867583081,186696.53705689555,-766150.0497014126,298.2491408288813,721.0127125954283,89.7
273306,-952613.7633628584,185935.72867007222,-766678.0346927862,297.0337436325406,720.8171850727563,89.7
276639,-953400.7505733138,185907.128968024,-767493.6216052899,296.98805539055013,720.1002919995061,89.7
279972,-952266.7618004605,186394.01450285426,-765872.7472976062,297.76585874316874,721.0572654922718,89.7
283305,-953901.581829316,186480.38452884462,-767421.1973004714,297.9038355179449,720.6023365992173,89.7
286638,-953449.7104715072,185916.9896838832,-767532.7207876239,297.00380795928726,721.2700342135963,89.7
289971,-952296.22008307,186341.58197130868,-765954.6381117613,297.68209737441776,720.3780653732033,89.7
293304,-953564.6773487497,186341.6027392146,-767223.074609535,297.68213055130576,721.0688450288849,89.7
296637,-953513.440521122,186244.48419248319,-767268.9563286388,297.52698293272744,720.8956848545372,89.7
299970,-952588.1023321021,186030.54485152353,-766557.5574805785,297.18521320503686,720.4626169293415,89.7
303303,-952890.2914541252,186236.83050425706,-766653.4609498682,297.5147561074548,720.2998794987193,89.7
306636,-953613.4212313639,187462.55048881978,-766150.8707425441,299.47285312444023,720.5558621748047,89.7
309969,-952771.2609453816,186368.30933555838,-766402.9516098232,297.7247945425054,722.2247226691136,89.7
313302,-955203.5922051156,186319.64772794352,-768883.9444771721,297.6470572534733,719.5070699550217,89.7
316635,-952934.0010770373,186802.26229026512,-766131.7387867721,298.41803769495874,722.845617444732,89.7
319968,-952794.7056248756,187387.87108259846,-765406.8345422772,299.35355220384344,722.060424190736,89.7
323301,-952778.8366812952,186611.04905953573,-766167.7876217595,298.1125731015647,719.3372102290931,89.7
326634,-953624.9637394873,186468.82540426133,-767156.138335226,297.8853697283269,721.1667059090281,89.7
329967,-953996.5509749837,186677.73751494417,-767318.8134600396,298.21910841733603,719.8200120121376,89.7
333300,-952292.9699135134,187523.40691880742,-764769.562994706,299.5700717351539,720.6861415632476,89.7
336633,-954044.1723724362,186218.05506529397,-767826.1173071421,297.4847622006169,720.9324366789679,89.7
339966,-954241.5440490711,186432.74554051302,-767808.7985085582,297.82773187101157,720.1285349642787,89.7
343299,-954858.9474792453,187631.82143987622,-767227.126039369,299.7432647588268,719.0492887333963,89.7
346632,-954612.1310489466,186577.46112643467,-768034.669922512,298.0589161224502,719.9457344602666,89.7
349965,-954188.170892424,186367.18690148037,-767820.9839909435,297.7230014455113,719.257498360791,89.7
353298,-951036.763483827,188175.46068197803,-762861.302801849,300.6117325913518,721.3999777200723,89.7
356631,-953545.642145114,187917.23001961864,-765628.4121254954,300.19920714016524,721.3480130577145,89.7
359964,-953458.7108507445,185262.77403785352,-768195.9368128909,295.9586934787455,718.7067550280196,89.7
363297,-953869.2151115052,186833.03750220838,-767036.1776092969,298.4672013305869,718.5019035907542,89.7
366630,-953088.9667872759,186015.6532187304,-767073.3135685455,297.1614237081554,720.0365436360805,89.7
369963,-952569.7451271284,185858.9970874703,-766710.7480396582,296.9111643445355,721.2309835635305,89.7
373296,-953837.1303606695,186431.7755245964,-767405.354836073,297.826182263192,718.9561902457315,89.7
376629,-953623.4030261151,186719.04732000225,-766904.3557061129,298.28510114575295,720.2846140739007,89.7
379962,-953277.6441714289,186229.7593209509,-767047.884850478,297.50345983823115,722.3783748050481,89.7
383295,-955107.5110572558,187126.68419996696,-767980.8268572888,298.93630416824175,719.3134158959452,89.7
386628,-955075.8715215884,186264.19171418442,-768811.679807404,297.5584658488432,718.6848691718251,89.7
389961,-953917.7196038114,187536.503906394,-766381.2156974174,299.5909942726402,721.6119258607605,89.7
393294,-954314.6533246245,186179.63612625524,-768135.0171983693,297.42338765269824,718.8849099011426,89.7
396627,-953560.2742353668,186149.8028333059,-767410.4714020609,297.3757287398415,721.261286363161,89.7
399960,-952915.2769221952,187475.9861511686,-765439.2907710266,299.49431669744035,719.5842524510463,89.7
403293,-952535.3081974657,186089.7990228475,-766445.5091746182,297.27987219532395,721.5311073996529,89.7
406626,-953006.9724611444,186066.1224261789,-766940.8500349656,297.2420486516981,720.5488477862743,89.7
409959,-952279.6088084793,186984.52165958128,-765295.087148898,298.70919842650454,721.2839819411942,89.7
413292,-954908.1058423817,186424.6736745342,-768483.4321678475,297.81483700359183,719.9150088262656,89.8
416625,-954967.8480635295,186993.76886244494,-767974.0792010846,298.7239709035555,719.7452645256639,89.7
419958,-951470.2183129871,186774.90861933233,-764695.3096936548,298.37433999717155,721.5091254322156,89.7
423291,-954545.7935296064,186765.14681376787,-767780.6467158386,298.3587454383841,719.5478483940552,89.7
426624,-954523.8052614303,187104.59544462187,-767419.2098168085,298.90101721323174,720.2637860835795,89.7
429957,-952224.0833722167,188074.42425599322,-764149.6591162235,300.4503261308066,723.0754886722196,89.7
433290,-952747.8162658121,187621.94583359885,-765125.8704322133,299.72748840253314,721.221225021414,89.8
436623,-952800.2180360658,186432.92208906414,-766367.2959470017,297.8280139086675,721.4748440803625,89.8
439956,-952127.6369642802,186837.1000486589,-765290.5369156213,298.47369127950367,719.5350911762372,89.7
443289,-955051.2551179994,186529.33179259422,-768521.9233254052,297.98202914482937,721.46975384417,89.7
446622,-953568.938729261,185701.33468387614,-767867.6040453849,296.6592974531927,717.8254229040641,89.8
449955,-953015.7618441451,186463.04686795655,-766552.7149761886,297.8761384725398,720.0303833254161,89.8
453288,-954381.7858398575,187112.8007595453,-767268.9850803122,298.91412526635753,720.0271026025505,89.7
456621,-951909.851621517,186387.90869554388,-765521.9429259731,297.7561046694559,722.0747242978124,89.7
459954,-954380.4405631972,185931.27897532476,-768449.1615878725,297.02663521126885,719.7326280368252,89.7
463287,-953719.4305867897,186354.93115256767,-767364.499434222,297.7034227932179,721.4456682214599,89.7
466620,-953826.3769805161,187111.5449015177,-766714.8320789984,298.9121190235871,719.6047279393173,89.7
469953,-952375.5829814197,186304.52018828524,-766071.0627931345,297.6228908935769,720.3284047398585,89.7
473286,-953903.8822052646,187422.09456346685,-766481.7876417978,299.40822447535993,722.8275493367042,89.8
476619,-952690.477228106,188253.6549571623,-764436.8222709437,300.73664854190497,721.9887140686299,89.7
479952,-951311.696637203,187376.19385810895,-763935.502779094,299.3348977487251,720.7578223640285,89.7
483285,-953130.9833406582,186137.78373028524,-766993.199610373,297.3565281311642,722.1253662139749,89.8
486618,-954842.3954979628,186755.27584096947,-768087.1196569933,298.34297648410853,721.3132489745675,89.8
489951,-953713.0128946872,186781.79169949656,-766931.2211951907,298.38533577019234,722.9128918449574,89.7
493284,-954488.9403617615,187161.94276810135,-767326.9975936601,298.9926299995545,720.9985093445123,89.8
496617,-953046.5923665669,186097.65933098493,-766948.933035582,297.29242909747967,721.5264162738406,89.8
499950,-953401.0677125882,186002.87441998988,-767398.1932925984,297.1410094797757,720.2620826385746,89.7
503283,-952194.0089719826,186438.14158041438,-765755.8673915683,297.8363520858792,721.7095252350503,89.8
506616,-951858.4639875554,186067.82097044517,-765790.6430171102,297.2447620891087,721.3724611451254,89.8
509949,-953062.9133417048,186901.34735602327,-766161.5659856815,298.57632684266974,722.1006135706975,89.8
513282,-954920.6272649616,186883.62034093012,-768037.0069240315,298.54800780095457,718.8203237170113,89.8
516615,-952758.249923801,186507.35590719437,-766250.8940166067,297.9469225004171,722.4670438120214,89.8
519948,-953278.0437011216,186644.96153991285,-766633.0821612087,298.1667485474262,722.1858298895268,89.8
523281,-953006.0240165703,184776.58650964356,-768229.4375069267,295.18200519702253,722.4981410019104,89.8
526614,-953385.186043608,186922.19841357402,-766462.987630034,298.6096365660204,720.3827238366424,89.8
529947,-952561.116303049,187380.22916142945,-765180.8871416196,299.3413441765341,722.0727056028886,89.8
533280,-952590.0644299826,187584.33043429407,-765005.7339956885,299.6673975154635,722.9402450292845,89.8
536613,-954155.6769349659,185782.895255376,-768372.7816795899,296.7895910877658,720.7262733582824,89.8
539946,-951121.7908651577,186868.77007848278,-764253.0207866749,298.52428439351587,720.9847316227737,89.8
543279,-951557.659899354,187300.7205003334,-764256.9393990205,299.2143284844695,721.9292411411336,89.8
546612,-950881.5471806135,186588.91895766006,-764292.6282229534,298.077220095157,724.012385982079,89.7
549945,-953870.1729028439,186474.7525510331,-767395.4203518108,297.8948383904678,720.3845222293253,89.7
553278,-953650.2059106557,185875.82555115083,-767774.3803595048,296.93804794352087,721.6138062523682,89.8
556611,-951000.8439107109,185608.18343953323,-765392.6604711777,296.5104876304163,718.7226849091152,89.8
559944,-952243.2413824145,186213.26791608907,-766029.9734663254,297.47711469327754,722.8125065484012,89.7
563277,-954423.854572475,186540.15673962474,-767883.6978328503,297.9993220802114,719.8126884206735,89.8
566610,-952478.5848000078,186163.55208372796,-766315.0327162798,297.3976932721787,721.0129810690801,89.8
569943,-950590.49009756,187063.08587754722,-763527.4042200127,298.83470536347085,721.1630908195194,89.8
573276,-953829.586810857,186322.37217911182,-767507.2146317452,297.65140958497864,719.0302914391802,89.8
576609,-953277.3092691414,187132.32600560272,-766144.9832635387,298.9453169957431,720.9479394725792,89.8
579942,-952387.583119723,187507.1345640279,-764880.4485556951,299.5440765243762,721.9397941881135,89.8
583275,-954959.695625809,186115.45091107965,-768844.2447147294,297.3208512822769,721.5808891511509,89.8
586608,-952830.1099625034,185986.8404297193,-766843.2695327841,297.11539505811766,720.495795470337,89.8
589941,-953436.61859864,186446.56880980433,-766990.0497888357,297.84981464905644,719.8790976112499,89.8
593274,-953648.4309625318,186485.12658541132,-767163.3043771205,297.9114109894511,720.7942211627258,89.8
596607,-954438.2299814858,186949.2732163336,-767488.9567651522,298.6528887697755,717.3106152321379,89.8
599940,-951453.5750179868,186379.43444085872,-765074.1405771282,297.74256698301105,722.1815225425282,89.8
603273,-952570.0523493178,186354.75931514765,-766215.2930341702,297.70314828162975,722.94191010078,89.8
606606,-951265.9544121092,186318.39638380875,-764947.5580283005,297.6450582216811,719.6624386080596,89.8
609939,-953951.4827670548,185254.5310561651,-768696.9517108897,295.9455252526755,719.7268626654072,89.8
613272,-952853.3885673303,186384.62796340592,-766468.7606039244,297.7508636748619,722.104020290386,89.8
616605,-952271.8340314152,187475.95324057597,-764795.8807908392,299.49426412251785,720.3624714345499,89.8
619938,-953047.0864523035,185799.62283809145,-767247.463614212,296.8163135286406,720.3279298016896,89.8
623271,-953358.0408820091,185707.639876222,-767650.4010057871,296.6693700460194,720.607943931417,89.8
626604,-954270.9884086251,185725.01677589084,-768545.9716327343,296.6971297756759,720.6836082784887,89.8
629937,-955243.241369145,187131.81213407952,-768111.4292350655,298.94449608206844,719.2819912825512,89.8
633270,-953401.0389920333,186760.22649541614,-766640.8124966172,298.3508851923178,722.2552550730669,89.8
636603,-955553.3720727162,187909.9712770455,-767643.4007956707,300.1876112435832,720.2204455844337,89.8
639936,-952356.9352834402,187147.17716903993,-765209.7581144002,298.96904184252,720.3828278699349,89.8
643269,-953255.2014823845,186189.4982421855,-767065.703240199,297.4391424580595,720.9284467569852,89.8
646602,-953235.0461498396,187182.43148438272,-766052.6146654569,299.0253608799658,719.1040139632861,89.8
649935,-952705.1475635152,186685.32523366198,-766019.8223298532,298.2312298558164,721.1414946420484,89.8
653268,-951712.9077264518,186462.2870802895,-765250.6206461622,297.87492470595106,718.9865397316872,89.8
656601,-951634.6724666022,187101.86283343012,-764532.8096331721,298.8966518460267,721.927513853559,89.8
659934,-954352.262603241,187438.10493276842,-766914.1576704726,299.43380116233993,719.4155567174112,89.8
663267,-953398.0101262527,186680.982730415,-766717.0273958377,298.2242926737836,721.0917747206238,89.8
666600,-954816.1440204764,186317.53015812964,-768498.6138623467,297.6436744195569,717.7295966735833,89.8
